Bill Date & Time,DateTIme,Name,Phone Number,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,Bill Amount,Service done by,Payment Mode,Helper for S,Bill Date,week,Name of the day
08/11/2024 20:06:00,08/11/2024 20:06,Kavya,9690407223,,,,Pedicure,,Bleaching,,Massage,,,Miscellaneous,1908,Malar,Card,,2024-11-08,45,Friday
17/10/2024 19:47:00,17/10/2024 19:47,Sangeetha,9179076687,,,,Pedicure,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,2659,Pinky,PhonePe,,2024-10-17,42,Thursday
09/11/2024 13:51:00,09/11/2024 13:51,Priya,9997417691,,Facial,De-tan,,Manicure,,,Massage,Threading,,,3278,Suganya Sri,GPay,Pinky,2024-11-09,45,Saturday
18/10/2024 20:11:00,18/10/2024 20:11,Kavya,9792820093,,Facial,,,,Bleaching,,Massage,,,Miscellaneous,245,Poornima,Card,Pinky,2024-10-18,42,Friday
28/08/2024 17:33:00,28/08/2024 17:33,Divya,9410649111,Waxing,Facial,De-tan,Pedicure,Manicure,,,Massage,,,,816,Malar,GPay,Poornima,2024-08-28,35,Wednesday
02/09/2024 17:53:00,02/09/2024 17:53,Swathi,9842240567,,,De-tan,Pedicure,,Bleaching,Wash,,,,Miscellaneous,3246,Pinky,GPay,,2024-09-02,36,Monday
23/09/2024 12:25:00,23/09/2024 12:25,Sangeetha,9849269371,,Facial,De-tan,,,Bleaching,Wash,,Threading,Hair Cut,,869,Anjali,GPay,,2024-09-23,39,Monday
17/10/2024 14:12:00,17/10/2024 14:12,Meena,9541617932,,,De-tan,,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,2068,Malar,PhonePe,,2024-10-17,42,Thursday
08/11/2024 16:29:00,08/11/2024 16:29,Kavya,9878126580,Waxing,,,,,Bleaching,Wash,,,Hair Cut,Miscellaneous,1466,Suganya Sri,Card,,2024-11-08,45,Friday
06/11/2024 18:51:00,06/11/2024 18:51,Shruthi,9748984083,Waxing,Facial,De-tan,Pedicure,Manicure,,,Massage,,Hair Cut,Miscellaneous,479,Suganya Sri,PhonePe,,2024-11-06,45,Wednesday
30/08/2024 13:56:00,30/08/2024 13:56,Soumya,9579504017,Waxing,,,Pedicure,Manicure,,,,Threading,Hair Cut,,3354,Anjali,GPay,Anjali,2024-08-30,35,Friday
24/09/2024 14:34:00,24/09/2024 14:34,Keerthana,9919986906,Waxing,,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,,996,Anjali,GPay,,2024-09-24,39,Tuesday
25/08/2024 18:09:00,25/08/2024 18:09,Kavya,9642593838,Waxing,,De-tan,,,,Wash,Massage,,Hair Cut,Miscellaneous,2875,Malar,Card,,2024-08-25,34,Sunday
31/08/2024 15:16:00,31/08/2024 15:16,Divya,9519945387,Waxing,Facial,,Pedicure,,Bleaching,,Massage,Threading,,,2951,Suganya Sri,PhonePe,Malar,2024-08-31,35,Saturday
26/09/2024 17:12:00,26/09/2024 17:12,Ranjani,9133520303,Waxing,,De-tan,,Manicure,,,Massage,,Hair Cut,Miscellaneous,3144,Pinky,Cash,Anjali,2024-09-26,39,Thursday
29/08/2024 10:00:00,29/08/2024 10:00,Shruthi,9752344056,,Facial,De-tan,,Manicure,,,Massage,Threading,,,2125,Pinky,GPay,,2024-08-29,35,Thursday
02/09/2024 09:00:00,02/09/2024 09:00,Harini,9994688664,Waxing,Facial,,,Manicure,Bleaching,Wash,Massage,,Hair Cut,,1259,Anjali,Cash,,2024-09-02,36,Monday
12/10/2024 16:22:00,12/10/2024 16:22,Soumya,9484929259,Waxing,Facial,,Pedicure,,,Wash,,,,Miscellaneous,839,Suganya Sri,GPay,Malar,2024-10-12,41,Saturday
17/11/2024 14:14:00,17/11/2024 14:14,Latha,9398431678,,,De-tan,,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,1807,Malar,GPay,,2024-11-17,46,Sunday
29/08/2024 18:24:00,29/08/2024 18:24,Anjali,9285930302,Waxing,Facial,De-tan,Pedicure,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,3381,Pinky,GPay,,2024-08-29,35,Thursday
26/08/2024 11:50:00,26/08/2024 11:50,Swathi,9101491259,Waxing,,,,,,Wash,,,,Miscellaneous,3317,Suganya Sri,Card,,2024-08-26,35,Monday
05/11/2024 16:29:00,05/11/2024 16:29,Anjali,9400261162,Waxing,Facial,,Pedicure,,,Wash,,,,Miscellaneous,676,Suganya Sri,GPay,Anjali,2024-11-05,45,Tuesday
12/11/2024 18:48:00,12/11/2024 18:48,Divya,9539336935,Waxing,,,,,Bleaching,,,Threading,Hair Cut,,3221,Poornima,Cash,,2024-11-12,46,Tuesday
03/10/2024 20:13:00,03/10/2024 20:13,Ranjani,9552071395,Waxing,,De-tan,,Manicure,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,2114,Malar,GPay,,2024-10-03,40,Thursday
01/09/2024 18:19:00,01/09/2024 18:19,Swathi,9998817767,,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,1964,Malar,GPay,Malar,2024-09-01,35,Sunday
20/10/2024 19:11:00,20/10/2024 19:11,Swathi,9365761590,,Facial,,,,,,,,Hair Cut,,2717,Pinky,Card,,2024-10-20,42,Sunday
09/11/2024 16:08:00,09/11/2024 16:08,Nisha,9440144862,Waxing,,,Pedicure,,Bleaching,,,Threading,Hair Cut,Miscellaneous,539,Malar,Card,,2024-11-09,45,Saturday
08/10/2024 09:49:00,08/10/2024 09:49,Swathi,9368581112,Waxing,,,,,,Wash,Massage,Threading,Hair Cut,Miscellaneous,3254,Anjali,GPay,,2024-10-08,41,Tuesday
30/08/2024 13:20:00,30/08/2024 13:20,Meena,9733087120,Waxing,Facial,De-tan,Pedicure,,Bleaching,Wash,Massage,,Hair Cut,,799,Pinky,Card,Pinky,2024-08-30,35,Friday
23/10/2024 11:17:00,23/10/2024 11:17,Shruthi,9411713863,,,De-tan,Pedicure,,,Wash,Massage,,,Miscellaneous,1135,Anjali,GPay,Pinky,2024-10-23,43,Wednesday
29/09/2024 16:40:00,29/09/2024 16:40,Swathi,9243722066,Waxing,Facial,,Pedicure,,Bleaching,Wash,,Threading,,Miscellaneous,2371,Suganya Sri,PhonePe,,2024-09-29,39,Sunday
14/10/2024 15:40:00,14/10/2024 15:40,Nisha,9625289331,,Facial,,,Manicure,Bleaching,Wash,,Threading,Hair Cut,,1573,Suganya Sri,PhonePe,,2024-10-14,42,Monday
26/10/2024 16:16:00,26/10/2024 16:16,Deepa,9863090278,,Facial,,Pedicure,Manicure,,Wash,Massage,Threading,,Miscellaneous,1068,Pinky,PhonePe,Malar,2024-10-26,43,Saturday
18/09/2024 19:30:00,18/09/2024 19:30,Harini,9981452359,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,Threading,,Miscellaneous,373,Anjali,GPay,Malar,2024-09-18,38,Wednesday
13/10/2024 13:04:00,13/10/2024 13:04,Keerthana,9475685609,Waxing,,De-tan,,,Bleaching,Wash,,,,,2402,Pinky,GPay,Pinky,2024-10-13,41,Sunday
10/10/2024 20:17:00,10/10/2024 20:17,Anjali,9320216056,,,De-tan,Pedicure,,Bleaching,,,,,,1191,Malar,PhonePe,,2024-10-10,41,Thursday
05/09/2024 17:25:00,05/09/2024 17:25,Soumya,9455498884,,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,Hair Cut,,2060,Pinky,Card,,2024-09-05,36,Thursday
20/10/2024 11:03:00,20/10/2024 11:03,Divya,9321538030,Waxing,,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,1838,Anjali,Cash,Suganya Sri,2024-10-20,42,Sunday
16/11/2024 12:18:00,16/11/2024 12:18,Divya,9936864891,,,De-tan,,Manicure,,,,,Hair Cut,Miscellaneous,208,Malar,GPay,,2024-11-16,46,Saturday
22/09/2024 13:30:00,22/09/2024 13:30,Shruthi,9493967673,,,,Pedicure,,Bleaching,,,Threading,Hair Cut,Miscellaneous,2475,Malar,GPay,,2024-09-22,38,Sunday
15/09/2024 17:35:00,15/09/2024 17:35,Anjali,9641203754,,Facial,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,601,Malar,GPay,,2024-09-15,37,Sunday
30/08/2024 10:30:00,30/08/2024 10:30,Kavya,9995118004,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,2093,Pinky,Cash,,2024-08-30,35,Friday
20/10/2024 14:37:00,20/10/2024 14:37,Meena,9972852586,,,,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,,Miscellaneous,2756,Pinky,GPay,,2024-10-20,42,Sunday
27/08/2024 15:06:00,27/08/2024 15:06,Deepa,9776266665,,Facial,De-tan,Pedicure,,,Wash,Massage,,Hair Cut,Miscellaneous,2070,Suganya Sri,PhonePe,,2024-08-27,35,Tuesday
19/11/2024 18:32:00,19/11/2024 18:32,Kavya,9551527848,Waxing,Facial,,,,,,,,,Miscellaneous,3082,Poornima,Card,Malar,2024-11-19,47,Tuesday
11/11/2024 18:02:00,11/11/2024 18:02,Deepa,9169852109,,Facial,,,Manicure,,Wash,,Threading,Hair Cut,Miscellaneous,2683,Poornima,PhonePe,Malar,2024-11-11,46,Monday
31/08/2024 18:58:00,31/08/2024 18:58,Nisha,9865015757,Waxing,,De-tan,,,Bleaching,,Massage,,,,549,Anjali,GPay,Poornima,2024-08-31,35,Saturday
15/09/2024 19:48:00,15/09/2024 19:48,Harini,9320106153,Waxing,Facial,De-tan,Pedicure,,,Wash,Massage,,Hair Cut,Miscellaneous,510,Suganya Sri,Cash,,2024-09-15,37,Sunday
12/11/2024 17:23:00,12/11/2024 17:23,Nisha,9159925950,Waxing,Facial,De-tan,,,Bleaching,,,,Hair Cut,Miscellaneous,1263,Suganya Sri,GPay,Poornima,2024-11-12,46,Tuesday
08/09/2024 18:11:00,08/09/2024 18:11,Aishwarya,9391479768,Waxing,Facial,,Pedicure,,Bleaching,,,Threading,,,516,Anjali,PhonePe,Anjali,2024-09-08,36,Sunday
19/11/2024 20:02:00,19/11/2024 20:02,Meena,9895002095,,Facial,,Pedicure,,,Wash,Massage,Threading,,,2740,Pinky,Card,,2024-11-19,47,Tuesday
14/09/2024 12:58:00,14/09/2024 12:58,Meena,9600021148,Waxing,Facial,,,,,Wash,Massage,Threading,Hair Cut,,2719,Poornima,PhonePe,,2024-09-14,37,Saturday
08/10/2024 13:59:00,08/10/2024 13:59,Aishwarya,9132254380,,,De-tan,Pedicure,,Bleaching,,,Threading,,Miscellaneous,2310,Pinky,Cash,,2024-10-08,41,Tuesday
19/10/2024 09:14:00,19/10/2024 09:14,Harini,9411167567,Waxing,Facial,,,Manicure,,,,Threading,,Miscellaneous,3386,Poornima,Card,,2024-10-19,42,Saturday
07/09/2024 17:30:00,07/09/2024 17:30,Sangeetha,9869797484,,Facial,,,Manicure,Bleaching,Wash,,,Hair Cut,Miscellaneous,2082,Poornima,Cash,,2024-09-07,36,Saturday
30/08/2024 12:24:00,30/08/2024 12:24,Divya,9272230643,Waxing,Facial,,Pedicure,,Bleaching,Wash,Massage,Threading,,,319,Pinky,Cash,,2024-08-30,35,Friday
27/08/2024 19:33:00,27/08/2024 19:33,Sandhya,9548820556,Waxing,,De-tan,,,,,,,Hair Cut,Miscellaneous,1302,Pinky,Cash,,2024-08-27,35,Tuesday
14/09/2024 15:42:00,14/09/2024 15:42,Aishwarya,9277151660,Waxing,,De-tan,Pedicure,,Bleaching,Wash,Massage,Threading,,,2675,Suganya Sri,GPay,Malar,2024-09-14,37,Saturday
01/09/2024 12:03:00,01/09/2024 12:03,Divya,9359643921,,Facial,De-tan,,,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,3046,Anjali,Card,Anjali,2024-09-01,35,Sunday
04/11/2024 19:41:00,04/11/2024 19:41,Divya,9232918826,Waxing,,De-tan,,,Bleaching,Wash,Massage,,Hair Cut,,399,Anjali,PhonePe,,2024-11-04,45,Monday
12/10/2024 10:34:00,12/10/2024 10:34,Nisha,9265970014,,Facial,De-tan,Pedicure,,Bleaching,,Massage,,Hair Cut,Miscellaneous,1531,Suganya Sri,Cash,Suganya Sri,2024-10-12,41,Saturday
09/11/2024 17:15:00,09/11/2024 17:15,Aishwarya,9723494591,,,De-tan,Pedicure,,Bleaching,,Massage,,,Miscellaneous,1538,Malar,Card,Anjali,2024-11-09,45,Saturday
20/10/2024 10:29:00,20/10/2024 10:29,Meena,9290578665,Waxing,Facial,De-tan,,Manicure,,Wash,Massage,Threading,,Miscellaneous,1419,Pinky,Cash,,2024-10-20,42,Sunday
10/10/2024 17:25:00,10/10/2024 17:25,Sandhya,9321923853,Waxing,Facial,,Pedicure,,,Wash,Massage,Threading,,Miscellaneous,3077,Anjali,Card,,2024-10-10,41,Thursday
02/11/2024 16:18:00,02/11/2024 16:18,Sandhya,9555261007,,Facial,De-tan,Pedicure,,,,Massage,,,Miscellaneous,1666,Pinky,Card,,2024-11-02,44,Saturday
22/09/2024 14:34:00,22/09/2024 14:34,Priya,9178370431,,,,,,Bleaching,,,Threading,Hair Cut,,952,Poornima,Cash,Anjali,2024-09-22,38,Sunday
23/09/2024 09:06:00,23/09/2024 09:06,Priya,9173143108,,Facial,,,Manicure,Bleaching,,,Threading,,,1674,Pinky,GPay,Anjali,2024-09-23,39,Monday
19/10/2024 15:41:00,19/10/2024 15:41,Priya,9980217105,Waxing,,De-tan,Pedicure,,,,Massage,,,,152,Pinky,Card,Suganya Sri,2024-10-19,42,Saturday
31/08/2024 11:42:00,31/08/2024 11:42,Latha,9266763982,,,,Pedicure,Manicure,Bleaching,,,Threading,Hair Cut,Miscellaneous,1990,Anjali,PhonePe,,2024-08-31,35,Saturday
05/09/2024 13:42:00,05/09/2024 13:42,Ranjani,9327964638,,,De-tan,,,Bleaching,,,Threading,,Miscellaneous,2650,Malar,Cash,,2024-09-05,36,Thursday
16/11/2024 11:27:00,16/11/2024 11:27,Divya,9778407003,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,,Hair Cut,,1802,Suganya Sri,GPay,,2024-11-16,46,Saturday
15/10/2024 20:08:00,15/10/2024 20:08,Soumya,9107223542,,Facial,De-tan,,,Bleaching,Wash,,Threading,,Miscellaneous,648,Anjali,PhonePe,Malar,2024-10-15,42,Tuesday
16/10/2024 20:47:00,16/10/2024 20:47,Divya,9750783370,,Facial,,Pedicure,,,,,,,Miscellaneous,3156,Poornima,Card,Pinky,2024-10-16,42,Wednesday
29/08/2024 10:30:00,29/08/2024 10:30,Divya,9392293921,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,,Hair Cut,,1052,Pinky,Card,Poornima,2024-08-29,35,Thursday
07/09/2024 17:08:00,07/09/2024 17:08,Sangeetha,9990145497,,Facial,,Pedicure,Manicure,,Wash,,,Hair Cut,,1643,Anjali,GPay,Pinky,2024-09-07,36,Saturday
10/11/2024 09:36:00,10/11/2024 09:36,Sangeetha,9986130570,Waxing,Facial,,Pedicure,Manicure,,Wash,,,,Miscellaneous,2401,Suganya Sri,GPay,,2024-11-10,45,Sunday
07/11/2024 15:41:00,07/11/2024 15:41,Latha,9593373445,,,,,Manicure,Bleaching,Wash,Massage,,,Miscellaneous,3287,Poornima,PhonePe,,2024-11-07,45,Thursday
03/09/2024 15:02:00,03/09/2024 15:02,Swathi,9294653247,Waxing,Facial,De-tan,Pedicure,Manicure,,,,Threading,Hair Cut,Miscellaneous,2292,Suganya Sri,GPay,Malar,2024-09-03,36,Tuesday
05/09/2024 17:17:00,05/09/2024 17:17,Shruthi,9931058888,,,De-tan,Pedicure,Manicure,Bleaching,,Massage,,,,2099,Suganya Sri,Card,,2024-09-05,36,Thursday
02/11/2024 12:52:00,02/11/2024 12:52,Anjali,9852684302,Waxing,Facial,De-tan,,,,,,Threading,Hair Cut,Miscellaneous,2211,Anjali,PhonePe,Malar,2024-11-02,44,Saturday
17/09/2024 12:19:00,17/09/2024 12:19,Latha,9338862956,Waxing,Facial,,Pedicure,,Bleaching,,,,Hair Cut,Miscellaneous,2136,Poornima,Cash,,2024-09-17,38,Tuesday
20/10/2024 14:49:00,20/10/2024 14:49,Deepa,9435498756,Waxing,Facial,De-tan,Pedicure,Manicure,,Wash,,,,Miscellaneous,1842,Poornima,Cash,,2024-10-20,42,Sunday
27/08/2024 09:00:00,27/08/2024 09:00,Sandhya,9807205120,,,De-tan,Pedicure,Manicure,Bleaching,,Massage,Threading,Hair Cut,,3275,Suganya Sri,PhonePe,Pinky,2024-08-27,35,Tuesday
20/09/2024 17:33:00,20/09/2024 17:33,Meena,9885649774,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,189,Pinky,Cash,,2024-09-20,38,Friday
03/11/2024 17:21:00,03/11/2024 17:21,Shruthi,9851274347,Waxing,Facial,De-tan,Pedicure,,Bleaching,Wash,Massage,,Hair Cut,Miscellaneous,1914,Suganya Sri,Cash,,2024-11-03,44,Sunday
02/09/2024 10:40:00,02/09/2024 10:40,Meena,9720436523,Waxing,Facial,De-tan,,,,,Massage,Threading,,,2561,Anjali,GPay,Anjali,2024-09-02,36,Monday
25/09/2024 20:54:00,25/09/2024 20:54,Meena,9162306708,Waxing,Facial,,Pedicure,,Bleaching,,Massage,Threading,,Miscellaneous,2525,Suganya Sri,GPay,,2024-09-25,39,Wednesday
14/11/2024 13:42:00,14/11/2024 13:42,Ranjani,9981344658,Waxing,,De-tan,Pedicure,Manicure,,Wash,Massage,Threading,,Miscellaneous,3340,Malar,PhonePe,Poornima,2024-11-14,46,Thursday
11/10/2024 20:12:00,11/10/2024 20:12,Soumya,9104870088,Waxing,Facial,De-tan,,,Bleaching,,,,,,567,Suganya Sri,Card,Suganya Sri,2024-10-11,41,Friday
10/11/2024 09:15:00,10/11/2024 09:15,Meena,9724457475,Waxing,,De-tan,,,,,,Threading,,,1219,Poornima,PhonePe,,2024-11-10,45,Sunday
19/11/2024 10:40:00,19/11/2024 10:40,Latha,9432044990,,,De-tan,,,,Wash,Massage,,,Miscellaneous,1405,Pinky,GPay,,2024-11-19,47,Tuesday
03/09/2024 18:26:00,03/09/2024 18:26,Harini,9323369043,,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,,,,Miscellaneous,2985,Malar,GPay,,2024-09-03,36,Tuesday
09/09/2024 12:54:00,09/09/2024 12:54,Keerthana,9331627096,Waxing,Facial,,,Manicure,,Wash,,Threading,Hair Cut,,2340,Poornima,Cash,Pinky,2024-09-09,37,Monday
05/09/2024 09:51:00,05/09/2024 09:51,Deepa,9516147727,,,De-tan,Pedicure,,,Wash,Massage,,Hair Cut,Miscellaneous,981,Anjali,PhonePe,Anjali,2024-09-05,36,Thursday
14/11/2024 20:22:00,14/11/2024 20:22,Aishwarya,9182907770,Waxing,,,Pedicure,,Bleaching,,,,,,907,Poornima,PhonePe,Pinky,2024-11-14,46,Thursday
11/11/2024 19:45:00,11/11/2024 19:45,Priya,9493121894,Waxing,,De-tan,,,Bleaching,Wash,,,Hair Cut,,2168,Suganya Sri,Card,Anjali,2024-11-11,46,Monday
11/09/2024 15:28:00,11/09/2024 15:28,Kavya,9692641128,Waxing,Facial,,Pedicure,Manicure,,,,Threading,,,2493,Poornima,Cash,,2024-09-11,37,Wednesday
27/10/2024 09:54:00,27/10/2024 09:54,Keerthana,9255490025,Waxing,Facial,,Pedicure,Manicure,,,,,,,992,Poornima,PhonePe,,2024-10-27,43,Sunday
02/11/2024 20:50:00,02/11/2024 20:50,Ranjani,9654994328,Waxing,,De-tan,Pedicure,Manicure,,,Massage,Threading,Hair Cut,Miscellaneous,1779,Pinky,Cash,Pinky,2024-11-02,44,Saturday
16/11/2024 13:50:00,16/11/2024 13:50,Anjali,9783096219,Waxing,,,,Manicure,,Wash,,,Hair Cut,,3011,Anjali,PhonePe,,2024-11-16,46,Saturday
25/10/2024 16:07:00,25/10/2024 16:07,Ranjani,9780380730,Waxing,Facial,,,,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,3059,Pinky,Card,Suganya Sri,2024-10-25,43,Friday
29/10/2024 09:21:00,29/10/2024 09:21,Priya,9968284765,,Facial,De-tan,Pedicure,Manicure,,,Massage,Threading,Hair Cut,Miscellaneous,3181,Malar,Card,,2024-10-29,44,Tuesday
28/08/2024 18:55:00,28/08/2024 18:55,Anjali,9414174849,Waxing,Facial,De-tan,,,,Wash,,Threading,,,2363,Poornima,PhonePe,,2024-08-28,35,Wednesday
15/10/2024 20:46:00,15/10/2024 20:46,Sandhya,9971065893,,,De-tan,Pedicure,,,Wash,,Threading,,,1468,Suganya Sri,GPay,Pinky,2024-10-15,42,Tuesday
17/09/2024 20:18:00,17/09/2024 20:18,Deepa,9257776778,Waxing,,,,Manicure,,,,,,Miscellaneous,1145,Suganya Sri,GPay,Poornima,2024-09-17,38,Tuesday
30/10/2024 09:01:00,30/10/2024 09:01,Ranjani,9681312598,Waxing,Facial,De-tan,,,,Wash,,Threading,,,2252,Suganya Sri,GPay,Pinky,2024-10-30,44,Wednesday
23/08/2024 11:55:00,23/08/2024 11:55,Swathi,9955169784,,Facial,De-tan,,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,Miscellaneous,1110,Malar,Cash,Poornima,2024-08-23,34,Friday
04/09/2024 14:05:00,04/09/2024 14:05,Meena,9194485684,Waxing,Facial,De-tan,,,Bleaching,,Massage,Threading,Hair Cut,,1308,Pinky,GPay,Malar,2024-09-04,36,Wednesday
01/09/2024 18:06:00,01/09/2024 18:06,Harini,9645419115,,Facial,,Pedicure,Manicure,Bleaching,,,Threading,Hair Cut,,346,Malar,PhonePe,,2024-09-01,35,Sunday
03/09/2024 19:19:00,03/09/2024 19:19,Priya,9402550068,,,De-tan,Pedicure,,,Wash,Massage,,,Miscellaneous,1671,Anjali,Card,Anjali,2024-09-03,36,Tuesday
24/09/2024 15:00:00,24/09/2024 15:00,Shruthi,9665812233,,,De-tan,Pedicure,,,,Massage,,,Miscellaneous,1785,Poornima,Card,,2024-09-24,39,Tuesday
29/09/2024 20:22:00,29/09/2024 20:22,Harini,9826302515,,,De-tan,,,Bleaching,,,Threading,Hair Cut,,3431,Poornima,Card,Suganya Sri,2024-09-29,39,Sunday
16/10/2024 19:51:00,16/10/2024 19:51,Swathi,9544977195,Waxing,,De-tan,Pedicure,,,Wash,Massage,,Hair Cut,,3000,Pinky,Cash,,2024-10-16,42,Wednesday
30/09/2024 15:55:00,30/09/2024 15:55,Soumya,9225436900,Waxing,Facial,,Pedicure,Manicure,Bleaching,,Massage,Threading,Hair Cut,,2392,Poornima,PhonePe,Poornima,2024-09-30,40,Monday
27/10/2024 15:23:00,27/10/2024 15:23,Shruthi,9583803440,,Facial,De-tan,,Manicure,,,,,,Miscellaneous,3484,Poornima,Card,,2024-10-27,43,Sunday
15/09/2024 11:25:00,15/09/2024 11:25,Sangeetha,9787497177,,,De-tan,Pedicure,,Bleaching,Wash,,,,,1556,Suganya Sri,PhonePe,Pinky,2024-09-15,37,Sunday
07/10/2024 20:11:00,07/10/2024 20:11,Keerthana,9830602409,Waxing,,,,,Bleaching,,,,,,786,Poornima,Card,,2024-10-07,41,Monday
18/09/2024 20:13:00,18/09/2024 20:13,Priya,9266808443,Waxing,Facial,,Pedicure,Manicure,,Wash,Massage,,,,623,Suganya Sri,Cash,,2024-09-18,38,Wednesday
14/11/2024 11:47:00,14/11/2024 11:47,Latha,9537567591,,Facial,,Pedicure,Manicure,Bleaching,Wash,Massage,,,Miscellaneous,1397,Poornima,Card,,2024-11-14,46,Thursday
16/09/2024 14:04:00,16/09/2024 14:04,Latha,9178052501,Waxing,,,,Manicure,Bleaching,,Massage,,,,2771,Malar,GPay,,2024-09-16,38,Monday
28/08/2024 15:30:00,28/08/2024 15:30,Harini,9642748896,,Facial,,,,,Wash,,Threading,,,2854,Suganya Sri,PhonePe,Pinky,2024-08-28,35,Wednesday
11/11/2024 14:54:00,11/11/2024 14:54,Shruthi,9507600965,,Facial,,,Manicure,Bleaching,Wash,,,Hair Cut,,1690,Pinky,Cash,,2024-11-11,46,Monday
20/10/2024 17:52:00,20/10/2024 17:52,Sandhya,9831495633,,,De-tan,Pedicure,Manicure,,,,,,,811,Malar,GPay,,2024-10-20,42,Sunday
30/10/2024 19:21:00,30/10/2024 19:21,Ranjani,9407984225,Waxing,,,Pedicure,Manicure,Bleaching,,Massage,,Hair Cut,Miscellaneous,1562,Poornima,GPay,,2024-10-30,44,Wednesday
08/10/2024 20:48:00,08/10/2024 20:48,Ranjani,9480445663,Waxing,,,,,,,,Threading,,Miscellaneous,2368,Poornima,Card,Poornima,2024-10-08,41,Tuesday
16/11/2024 18:53:00,16/11/2024 18:53,Priya,9416247438,,,De-tan,Pedicure,,Bleaching,Wash,,,,Miscellaneous,781,Suganya Sri,PhonePe,,2024-11-16,46,Saturday
04/09/2024 14:46:00,04/09/2024 14:46,Latha,9875642190,,Facial,De-tan,,Manicure,,,Massage,Threading,Hair Cut,,3304,Anjali,GPay,Anjali,2024-09-04,36,Wednesday
29/09/2024 17:35:00,29/09/2024 17:35,Harini,9956989763,Waxing,,De-tan,,,,Wash,,,,,1181,Malar,Card,Poornima,2024-09-29,39,Sunday
06/11/2024 14:18:00,06/11/2024 14:18,Ranjani,9959610328,Waxing,,De-tan,,Manicure,Bleaching,Wash,Massage,,Hair Cut,,3226,Anjali,Cash,,2024-11-06,45,Wednesday
07/09/2024 13:45:00,07/09/2024 13:45,Keerthana,9970473507,Waxing,,De-tan,Pedicure,,Bleaching,Wash,,Threading,Hair Cut,Miscellaneous,683,Poornima,GPay,Pinky,2024-09-07,36,Saturday
07/09/2024 15:06:00,07/09/2024 15:06,Divya,9952297488,Waxing,,,Pedicure,,Bleaching,,,,,,1025,Anjali,Card,,2024-09-07,36,Saturday
23/09/2024 14:06:00,23/09/2024 14:06,Soumya,9720496619,,Facial,De-tan,Pedicure,Manicure,,,Massage,,,Miscellaneous,1640,Suganya Sri,PhonePe,Suganya Sri,2024-09-23,39,Monday
12/09/2024 15:04:00,12/09/2024 15:04,Soumya,9605977560,Waxing,Facial,De-tan,,,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,1348,Suganya Sri,Card,,2024-09-12,37,Thursday
03/10/2024 15:51:00,03/10/2024 15:51,Ranjani,9777885971,Waxing,Facial,De-tan,Pedicure,,,,,,Hair Cut,Miscellaneous,1655,Pinky,Card,Pinky,2024-10-03,40,Thursday
10/11/2024 15:47:00,10/11/2024 15:47,Keerthana,9332326834,Waxing,,,,Manicure,,,,,,,480,Pinky,GPay,Anjali,2024-11-10,45,Sunday
12/10/2024 11:33:00,12/10/2024 11:33,Soumya,9310609802,,Facial,De-tan,Pedicure,,,,,Threading,Hair Cut,Miscellaneous,975,Malar,GPay,,2024-10-12,41,Saturday
25/08/2024 18:39:00,25/08/2024 18:39,Aishwarya,9433522890,,Facial,,,Manicure,,Wash,,Threading,Hair Cut,,1391,Poornima,Cash,Malar,2024-08-25,34,Sunday
01/09/2024 11:43:00,01/09/2024 11:43,Swathi,9758770094,Waxing,,,Pedicure,,Bleaching,,Massage,Threading,Hair Cut,Miscellaneous,2911,Poornima,GPay,,2024-09-01,35,Sunday
24/09/2024 10:15:00,24/09/2024 10:15,Ranjani,9659700490,,Facial,De-tan,,,Bleaching,,,Threading,Hair Cut,,1750,Malar,GPay,,2024-09-24,39,Tuesday
20/10/2024 13:13:00,20/10/2024 13:13,Anjali,9733624125,Waxing,Facial,De-tan,Pedicure,Manicure,Bleaching,Wash,Massage,Threading,Hair Cut,,363,Suganya Sri,PhonePe,Suganya Sri,2024-10-20,42,Sunday
